uid	iid
10161	28824
10162	17151
10163	17512
10163	17556
10163	17659
10163	17667
10163	17702
10163	17745
10163	17756
10163	17815
10163	17932
10163	17933
10163	16605
10163	16083
10163	17371
10163	15681
10163	8252
10163	8750
10163	11642
10163	11732
10163	16034
10163	12014
10163	12174
10163	12531
10163	11835
10163	13376
10163	13713
10163	13727
10163	14072
10163	14128
10163	14434
10163	14889
10163	13304
10163	15927
10164	26327
10164	31444
10164	32420
10164	32511
10166	16130
10166	22395
10169	8538
10169	23099
10170	33963
10170	35326
10170	40659
10171	3796
10171	3725
10171	5701
10173	16358
10173	16611
10173	16680
10173	16034
10173	16711
10173	16792
10173	16803
10173	9967
10173	17006
10173	17012
10173	17181
10173	17421
10173	17479
10173	17512
10173	16732
10173	15822
10173	16813
10173	14620
10173	12081
10173	12174
10173	11969
10173	12240
10173	12254
10173	12371
10173	12462
10173	12488
10173	12602
10173	12671
10173	12667
10173	13184
10173	13297
10173	13414
10173	13428
10173	13509
10173	13637
10173	13830
10173	14296
10173	14375
10173	12894
10173	15360
10174	14845
10174	25815
10175	26091
10176	28278
10177	16815
10177	16704
10177	21525
10178	6926
10178	6794
10178	26284
10179	25134
10180	21032
10180	4522
10181	21149
10181	6518
10181	6483
10182	19006
10182	19345
10182	19509
10183	8234
10183	4770
10183	2440
10183	1715
10183	28553
10184	13864
10184	16617
10184	19250
10184	19283
10184	19481
10184	23587
10184	23724
10184	12174
10185	8818
10185	17747
10185	17614
10185	17768
10185	16715
10185	17097
10185	16523
10185	14412
10185	14049
10185	1283
10185	12073
10185	16681
10186	7910
10186	7911
10186	8103
10186	12086
10186	12102
10186	13242
10186	13967
10186	7865
10187	41582
10187	42013
10188	19949
10188	20020
10188	19504
10188	20178
10188	20269
10188	20292
10188	20369
10188	20515
10188	20563
10188	14387
10188	20182
10188	19459
10188	20656
10188	19296
10188	14949
10188	15620
10188	16100
10188	16587
10188	16597
10188	14907
10188	16658
10188	16681
10188	17194
10188	17459
10188	17747
10188	18257
10188	18651
10188	18941
10188	18982
10188	19345
10189	32001
10190	6844
10190	11623
10190	12024
10190	13983
10190	14111
10190	14238
10190	19211
10190	6426
10191	20030
10191	13640
10191	19577
10191	19481
10191	1667
10191	19251
10191	17992
10191	19268
10192	17656
10192	17724
10192	17750
10192	17756
10192	12174
10192	17815
10192	17864
10192	17896
10192	17998
10192	19153
10192	19252
10192	19303
10192	19330
10192	16454
10192	16449
10192	17802
10192	16313
10192	12745
10192	12804
10192	12860
10192	13337
10192	13967
10192	14143
10192	14222
10192	14230
10192	14239
10192	12240
10192	14342
10192	14416
10192	14556
10192	14591
10192	14913
10192	16047
10192	16157
10192	14256
10192	16354
10193	883
10193	16632
10194	294
10194	34513
10195	2236
10195	2224
10195	2114
10195	19748
10196	8093
10196	8243
10196	8750
10196	8767
10196	8818
10196	6848
10198	1700
10198	713
10198	702
10198	17745
10199	1142
10199	22481
10200	17656
10200	16986
10200	15625
10200	15307
10200	14607
10200	14591
10200	16617
10200	14543
10200	14464
10200	14387
10200	18806
10200	13967
10200	13863
10200	12284
10200	14572
10201	13222
10201	12845
10201	18432
10201	17878
10201	16703
10201	18399
10201	14615
10201	14607
10201	14170
10201	15812
10202	14544
10202	14554
10202	14950
10202	15727
10202	15733
10202	16623
10202	16622
10202	12174
10203	916
10203	16316
10206	8761
10206	16108
10207	8480
10207	3540
10207	2580
10207	738
10207	19220
10209	14412
10211	7862
10211	8844
10211	14543
10211	6839
10211	17088
10212	5382
10212	3031
10212	2288
10212	24052
10212	1218
10213	1887
10213	20290
10214	17311
10214	14730
10214	27361
10215	26286
10217	15607
10217	8368
10218	1560
10218	293
10218	7226
10218	24524
10220	33810
10221	3527
10221	3031
10221	1298
10221	1162
10221	24420
10222	16555
10222	12860
10222	19678
10223	19481
10223	9553
10223	8750
10224	43252
10224	43232
10224	43227
10224	43365
10224	43356
10226	20083
10226	19949
10226	19610
10226	16063
10226	17664
10226	19035
10226	17327
10226	16682
10226	16646
10226	16632
10226	17526
10228	6852
10228	13684
10228	14290
10228	12086
10230	25860
10230	18139
10230	16508
10230	41634
10231	2241
10231	1802
10231	26079
10232	7758
10232	41725
10233	2625
10233	1492
10233	23735
10233	903
10234	15134
10234	7274
10234	15491
10234	14338
10234	15618
10234	15768
10234	16209
10234	17687
10234	17881
10234	18546
10234	18651
10234	18946
10234	19330
10234	19388
10234	19748
10234	19980
10234	19997
10234	15702
10234	14337
10234	15301
10234	14073
10234	14296
10234	7841
10234	8106
10234	8206
10234	8252
10234	8306
10234	8392
10234	8418
10234	11743
10234	11849
10234	11850
10234	11868
10234	7797
10234	11879
10234	12014
10234	12037
10234	12086
10234	12209
10234	12224
10234	12449
10234	12871
10234	13130
10234	13234
10234	13754
10234	13840
10234	14072
10234	11886
10236	6470
10236	5643
10236	5422
10236	20201
10237	1490
10237	12155
10238	19006
10238	19364
10238	19595
10238	19439
10238	19472
10238	19550
10238	19580
10238	16856
10238	19583
10239	11743
10239	24126
10240	1591
10240	17967
10241	17564
10241	2676
10241	249
10241	41825
10242	23818
10242	23819
10242	23823
10242	23825
10242	23811
10244	27912
10245	18211
10245	17687
10245	17656
10245	17613
10245	17602
10245	17532
10245	17530
10245	17525
10245	25140
10245	17666
10245	20120
10245	18283
10245	18324
10245	19971
10245	19848
10245	19761
10245	19614
10245	19612
10245	19220
10245	19204
10245	18322
10245	19177
10245	18975
10245	18946
10245	18890
10245	18828
10245	18817
10245	18655
10245	18363
10245	18994
10245	21340
10245	21338
10245	23621
10245	24488
10245	24487
10245	24486
10245	24485
10245	24483
10245	24376
10245	24372
10245	24371
10245	24285
10245	24278
10245	24153
10245	24152
10245	23970
10245	23737
10245	23676
10245	24494
10245	24565
10245	24579
10245	24611
10245	25035
10245	25019
10245	24997
10245	24966
10245	24943
10245	24941
10245	24940
10245	23667
10245	24932
10245	24881
10245	24876
10245	24859
10245	24825
10245	24787
10245	24635
10245	24623
10245	24895
10245	21440
10245	23573
10245	23098
10245	23035
10245	22952
10245	22782
10245	22751
10245	22736
10245	22638
10245	22602
10245	23069
10245	22554
10245	22295
10245	22220
10245	22119
10245	21971
10245	21686
10245	21662
10245	21451
10245	22474
10245	23079
10245	25088
10245	23103
10245	23496
10245	23494
10245	23418
10245	23373
10245	23318
10245	23285
10245	23270
10245	23261
10245	23242
10245	23225
10245	23205
10245	23196
10245	23180
10245	23150
10245	23137
10245	23128
10245	23116
10245	23502
10246	5538
10246	3489
10246	8754
10249	6795
10249	17603
10249	19612
10249	20001
10249	17508
10250	30827
10251	6845
10251	1976
10251	17958
10252	20373
10252	35450
10253	3465
10253	19971
10253	22153
10254	2445
10254	803
10254	26726
10255	16726
10255	16779
10255	16843
10255	16845
10255	16902
10255	16938
10255	16964
10255	17097
10255	17651
10255	17751
10255	17858
10255	17964
10255	18746
10255	19135
10255	16211
10255	16132
10255	16307
10255	15730
10255	12024
10255	12222
10255	12531
10255	12758
10255	12994
10255	13291
10255	13325
10255	16130
10255	13428
10255	13572
10255	13396
10255	13933
10255	15661
10255	13655
10255	15483
10255	14958
10255	15484
10255	14434
10255	14396
10255	14273
10255	14267
10255	14450
10258	16680
10259	18517
10259	18237
10259	18038
10259	17774
10259	19089
10259	17687
10259	19388
10259	19962
10259	13381
10259	20399
10259	20384
10259	20402
10259	20362
10259	20348
10259	20321
10259	20291
10259	20290
10259	20287
10259	20283
10259	20270
10259	20259
10259	20246
10259	20242
10259	20229
10259	20228
10259	20218
10259	20173
10259	20163
10259	20101
10259	20066
10259	20000
10259	19491
10259	17605
10259	19928
10259	17549
10259	17006
10259	16944
10259	16513
10259	16129
10259	16095
10259	16055
10259	16041
10259	16025
10259	16014
10259	15998
10259	15814
10259	15566
10259	15514
10259	15000
10259	14982
10259	14464
10259	14387
10259	13917
10259	13768
10259	13762
10259	13746
10259	17587
10259	13644
10259	17130
10259	17145
10259	16008
10259	17174
10259	17514
10259	17436
10259	17148
10259	17391
10259	17366
10259	17363
10259	17353
10259	17350
10259	17346
10259	17314
10259	17290
10259	17282
10259	17277
10259	17339
10259	17176
10259	17236
10259	17230
10259	17219
10259	17218
10259	17213
10259	17210
10259	17182
10259	17177
10259	17238
10259	17175
10260	19009
10260	18970
10260	18963
10260	8760
10260	18946
10260	18595
10260	17864
10260	17815
10260	17509
10260	17421
10260	18959
10260	16695
10260	16549
10260	16213
10260	16101
10260	14563
10260	14558
10260	12860
10260	12111
10260	12828
10260	12687
10260	12597
10260	12174
10260	17181
10261	22623
10262	24545
10263	6893
10263	1761
10263	13967
10264	864
10264	4477
10264	16407
10265	12064
10265	11955
10265	27596
10266	14045
10266	10622
10266	10633
10266	9542
10267	42757
10267	28501
10267	43068
10269	14479
10269	28796
10272	15999
10272	12104
10272	8628
10272	16646
10272	3796
10273	8243
10273	302
10273	18822
10275	22882
10275	21912
10275	21719
10275	21879
10275	21871
10275	21724
10275	21733
10275	21751
10275	21754
10275	21761
10275	21770
10275	21772
10275	21774
10275	21780
10275	21792
10275	21797
10275	21809
10275	21812
10275	21814
10275	21818
10275	21821
10275	21829
10275	17462
10275	21835
10275	21878
10275	22884
10275	20029
10275	19988
10275	17790
10275	17797
10275	17798
10275	17800
10275	17813
10275	17861
10275	17862
10275	17863
10275	17866
10275	17867
10275	17883
10275	17893
10275	17902
10275	17903
10275	17919
10275	17922
10275	17924
10275	17925
10275	17929
10275	17772
10275	17931
10275	17739
10275	17734
10275	28033
10275	17482
10275	17483
10275	17484
10275	17487
10275	17507
10275	17555
10275	17570
10275	17574
10275	17575
10275	17576
10275	17674
10275	17677
10275	17678
10275	17679
10275	17680
10275	17681
10275	17721
10275	17725
10275	17738
10275	20016
10275	17940
10275	17946
10275	19495
10275	19496
10275	19524
10275	19526
10275	19560
10275	19561
10275	19628
10275	19629
10275	19649
10275	19656
10275	19674
10275	19695
10275	19716
10275	19936
10275	19943
10275	19950
10275	19951
10275	19959
10275	19987
10275	19397
10275	17944
10275	19394
10275	19378
10275	17947
10275	17961
10275	17962
10275	17995
10275	17996
10275	18732
10275	18793
10275	18832
10275	18886
10275	18894
10275	18912
10275	18919
10275	18949
10275	18950
10275	18951
10275	18968
10275	19000
10275	19007
10275	19031
10275	19380
10275	22885
10275	17941
10275	22891
10275	25221
10275	25276
10275	25301
10275	25328
10275	25329
10275	25349
10275	25350
10275	25351
10275	25355
10275	25374
10275	25393
10275	25432
10275	25558
10275	25560
10275	25645
10275	25648
10275	25649
10275	25650
10275	25670
10275	25192
10275	25756
10275	25164
10275	24997
10275	23340
10275	23344
10275	23353
10275	23357
10275	23359
10275	23361
10275	23364
10275	23369
10275	23371
10275	23373
10275	23375
10275	23408
10275	23413
10275	23417
10275	23418
10275	23419
10275	23425
10275	24880
10275	24897
10275	25119
10275	23339
10275	27991
10275	25801
10275	26177
10275	26183
10275	26184
10275	26186
10275	26187
10275	26208
10275	26213
10275	26214
10275	26220
10275	26221
10275	26222
10275	26229
10275	26230
10275	26238
10275	26241
10275	26242
10275	26272
10275	26280
10275	22887
10275	26171
10275	25787
10275	26159
10275	26134
10275	25850
10275	25882
10275	25883
10275	25884
10275	25919
10275	25921
10275	25928
10275	25929
10275	25972
10275	25974
10275	25977
10275	25995
10275	26041
10275	26042
10275	26052
10275	26053
10275	26056
10275	26116
10275	26132
10275	26157
10275	23336
10275	23402
10275	23329
10275	22956
10275	22957
10275	22958
10275	22959
10275	22960
10275	22962
10275	22963
10275	23332
10275	22965
10275	22966
10275	22967
10275	23016
10275	23055
10275	23061
10275	23070
10275	23082
10275	23085
10275	23095
10275	23098
10275	22955
10275	22954
10275	22950
10275	22949
10275	22894
10275	22895
10275	22898
10275	22899
10275	22902
10275	22903
10275	22909
10275	22911
10275	22920
10275	23101
10275	22921
10275	22933
10275	22934
10275	22935
10275	22942
10275	22943
10275	22944
10275	22945
10275	22946
10275	22948
10275	22929
10275	23103
10275	22964
10275	23113
10275	23225
10275	23229
10275	23242
10275	23249
10275	23251
10275	23253
10275	23256
10275	23261
10275	23269
10275	23270
10275	23110
10275	23277
10275	23291
10275	23292
10275	23301
10275	23302
10275	23310
10275	23318
10275	23325
10275	23217
10275	23214
10275	23274
10275	23201
10275	23117
10275	23213
10275	23120
10275	23131
10275	23134
10275	23143
10275	23157
10275	23158
10275	23163
10275	23166
10275	23140
10275	23173
10275	23174
10275	23176
10275	23196
10275	23184
10275	23189
10275	23192
10275	23169
10275	23193
10276	14326
10276	14296
10276	12829
10276	12784
10276	12752
10276	12828
10276	12751
10276	12308
10276	11988
10276	8585
10276	8469
10276	8298
10277	8308
10277	8328
10277	8447
10277	12086
10277	12671
10277	12691
10277	13289
10277	8258
10278	8629
10278	31266
10279	8038
10279	7070
10279	5778
10279	4876
10279	2462
10279	19481
10280	8419
10280	3745
10280	16391
10282	43305
10282	43234
10282	43409
10283	24198
10284	25151
10284	33842
10284	33850
10285	1365
10285	17952
10286	14125
10286	7805
10286	23570
10287	16622
10287	16646
10287	16432
10287	16884
10287	17422
10287	17517
10287	17673
10287	17691
10287	17734
10287	17783
10287	454
10287	17800
10287	17861
10287	17090
10287	16378
10287	16443
10287	16344
10287	13668
10287	13763
10287	13831
10287	15460
10287	15543
10287	15555
10287	16345
10287	15589
10287	15869
10287	15959
10287	15573
10287	16054
10287	16114
10287	16122
10287	16135
10287	16178
10287	16209
10287	16276
10287	16283
10287	16018
10287	16315
10288	12575
10288	16199
10288	18757
10288	12546
10289	16052
10289	16066
10289	16135
10289	16179
10289	16199
10289	16241
10289	16271
10289	16018
10290	3961
10290	2451
10290	15124
10291	24992
10291	24947
10291	24906
10291	24720
10291	25538
10291	23777
10291	22665
10291	14338
10291	22580
10291	22170
10291	22148
10291	22070
10291	20343
10291	18786
10291	16802
10291	16247
10291	14772
10291	14609
10291	14543
10291	22187
10292	4469
10292	17967
10292	3359
10293	30032
10293	33772
10294	38391
10296	12442
10296	12253
10296	2378
10296	811
10296	2377
10297	7797
10297	8883
10299	28102
10299	18005
10299	41927
10302	1365
10303	21934
10304	35995
10305	17476
10305	21449
10305	21227
10305	21004
10305	20880
10305	1325
10305	20805
10305	20792
10305	20772
10305	17750
10305	19435
10305	20846
10305	19095
10306	14595
10306	14543
10306	14841
10306	14539
10306	15777
10306	16919
10306	20606
10306	7758
10306	20326
10306	20324
10306	20320
10306	20292
10306	19763
10306	19748
10306	19523
10306	16217
10306	19297
10306	18929
10306	18371
10306	17687
10306	17656
10306	17644
10306	17609
10306	17397
10306	17151
10306	16920
10306	19220
10306	14515
10306	15014
10306	14440
10306	11930
10306	11884
10306	11876
10306	11854
10306	11841
10306	11811
10306	11800
10306	11784
10306	11754
10306	11662
10306	8701
10306	8580
10306	14500
10306	8362
10306	8293
10306	8290
10306	8286
10306	8180
10306	8175
10306	8167
10306	8096
10306	11944
10306	12033
10306	8368
10306	12102
10306	14342
10306	12036
10306	14329
10306	14320
10306	14317
10306	14302
10306	14052
10306	14038
10306	14031
10306	13957
10306	14070
10306	13790
10306	14343
10306	13628
10306	12174
10306	13222
10306	12297
10306	12266
10306	12264
10306	12184
10306	13925
10307	5961
10307	10527
10308	4461
10308	3570
10308	30345
10309	23383
10310	25496
10312	12197
10312	1283
10312	25495
10313	17525
10313	17623
10313	17687
10313	17705
10313	17782
10313	17904
10313	18176
10313	18203
10313	18437
10313	18720
10313	18853
10313	8242
10313	16117
10313	15926
10313	8388
10313	15004
10313	11630
10313	12022
10313	12219
10313	12632
10313	12643
10313	12783
10313	12820
10313	12745
10313	13568
10313	13685
10313	13832
10313	15518
10313	14434
10313	14621
10313	14932
10313	12861
10313	8667
10317	4742
10317	4492
10317	3821
10317	12000
10317	3087
10318	17815
10318	7769
10318	34255
10318	36452
10318	38391
10318	38802
10318	34615
10321	1758
10321	35022
10323	13475
10323	12000
10323	19761
10326	17525
10326	17664
10326	17955
10326	18014
10326	18809
10326	19789
10326	16647
10327	35058
10328	17486
10328	17479
10330	17757
10330	28074
10330	28073
10330	27621
10330	28075
10330	25847
10330	25829
10330	26791
10330	19621
10330	17967
10330	17945
10330	17935
10330	17932
10330	17763
10330	20946
10331	5068
10331	4486
10331	1794
10331	391
10331	19681
10332	9441
10332	10828
10332	10854
10332	10916
10332	10935
10332	10818
10332	10992
10334	2357
10334	826
10334	7661
10336	4521
10336	3509
10336	14170
10337	14559
10337	1365
10341	4733
10341	4461
10341	1029
10341	9564
10345	25249
10346	22536
10347	19668
10347	19153
10347	18892
10347	19709
10347	18784
10347	17998
10347	17973
10347	17971
10347	17967
10347	17939
10347	17784
10347	17774
10347	17525
10347	17479
10347	17012
10347	16779
10347	16774
10347	16772
10347	17968
10348	4583
10348	3975
10348	11700
10349	20020
10349	20783
10349	19679
10349	19668
10349	19504
10349	19481
10349	19448
10349	19283
10349	19152
10349	19007
10349	18257
10349	19761
10349	17880
10349	17881
10349	15388
10349	15587
10349	16073
10349	16094
10349	16115
10349	14645
10349	16276
10349	16397
10349	16412
10349	16433
10349	16675
10350	17273
10350	17278
10350	17294
10350	17323
10350	17347
10350	17354
10350	17361
10350	17365
10350	17368
10350	17815
10350	16984
10350	17827
10350	17915
10350	19021
10350	19167
10350	19187
10350	19196
10350	19340
10350	19344
10350	19351
10350	19418
10350	19422
10350	19439
10350	19011
10350	19484
10350	19512
10350	19551
10350	19568
10350	19575
10350	19580
10350	19613
10350	19616
10350	19632
10350	19685
10350	19699
10350	19509
10350	19006
10350	18977
10350	18960
10350	17933
10350	17945
10350	17947
10350	17967
10350	18006
10350	18107
10350	18223
10350	18367
10350	18662
10350	18732
10350	18749
10350	18762
10350	18772
10350	13211
10350	18868
10350	18873
10350	18889
10350	18898
10350	18917
10350	18922
10350	18939
10350	18946
10350	18948
10350	17859
10350	16983
10350	18855
10350	16960
10350	14556
10350	14569
10350	14571
10350	14638
10350	14826
10350	15418
10350	15459
10350	15524
10350	15572
10350	15636
10350	14538
10350	15639
10350	15665
10350	15698
10350	15714
10350	15729
10350	15739
10350	15745
10350	15747
10350	15798
10350	15817
10350	15824
10350	15663
10350	14472
10350	14448
10350	14400
10350	16982
10350	13377
10350	13411
10350	13463
10350	13485
10350	13655
10350	13743
10350	13780
10350	14014
10350	14069
10350	14089
10350	14092
10350	14094
10350	14120
10350	14151
10350	14154
10350	14228
10350	14229
10350	14231
10350	14250
10350	14251
10350	14298
10350	14356
10350	15862
10350	15896
10350	15680
10350	15977
10350	16300
10350	16315
10350	16319
10350	16329
10350	16358
10350	16366
10350	16369
10350	16483
10350	16495
10350	15976
10350	16574
10350	16595
10350	16600
10350	16649
10350	16749
10350	16832
10350	16858
10350	16945
10350	16946
10350	16947
10350	16948
10350	16949
10350	16955
10350	16299
10350	16283
10350	16513
10350	16263
10350	16274
10350	16004
10350	16010
10350	16029
10350	16034
10350	16051
10350	16067
10350	16070
10350	16132
10350	15994
10350	16133
10350	16138
10350	16139
10350	16142
10350	13277
10350	16163
10350	16169
10350	16210
10350	16211
10350	16212
10350	16213
10350	16242
10350	16262
10351	24102
10352	8008
10352	11720
10352	12042
10352	12158
10352	14701
10352	14714
10352	19701
10352	17973
10352	6903
10353	495
10353	311
10353	8155
10354	7591
10354	2151
10354	2165
10354	18591
10355	2158
10355	6044
10357	14307
10357	8175
10357	1320
10357	27091
10359	18153
10359	18150
10359	18126
10359	18108
10359	17060
10359	17006
10359	16943
10359	18054
10359	16937
10359	16936
10359	15756
10359	15755
10359	15175
10359	15086
10359	12818
10359	12580
10359	16942
10359	12496
10360	19416
10360	18970
10360	18905
10360	18506
10360	18000
10360	17933
10360	17553
10360	17507
10360	17484
10360	17447
10360	19422
10360	17323
10360	17281
10360	17278
10360	17196
10360	17168
10360	16465
10360	16230
10360	16127
10360	14245
10360	13689
10360	13725
10360	17413
10361	8822
10361	14505
10361	14434
10361	12704
10361	12648
10361	12640
10361	12536
10361	12531
10361	12371
10361	12166
10361	12165
10361	12158
10361	12086
10361	12729
10361	12073
10361	12000
10361	11980
10361	11897
10361	11794
10361	11637
10361	10893
10361	10892
10361	10891
10361	10890
10361	10879
10361	12065
10361	14472
10361	12791
10361	12864
10361	14396
10361	14337
10361	14292
10361	14233
10361	14230
10361	14142
10361	14140
10361	14122
10361	14082
10361	14069
10361	12804
10361	14066
10361	13979
10361	13727
10361	13655
10361	13333
10361	13313
10361	13276
10361	13256
10361	13234
10361	13226
10361	12933
10361	14026
10361	34481
10361	34621
10361	34513
10361	38338
10361	38420
10361	38822
10361	38837
10361	39201
10361	39441
10361	39530
10361	39936
10361	39973
10361	40123
10361	40252
10361	40843
10361	40921
10361	34563
10361	34503
10361	38232
10361	38154
10361	34618
10361	38110
10361	34634
10361	38116
10361	34903
10361	34907
10361	35021
10361	35126
10361	35204
10361	35409
10361	34897
10361	37219
10361	37220
10361	37351
10361	37494
10361	37546
10361	35509
10361	37873
10361	37887
10362	6795
10362	6796
10362	6797
10362	6798
10362	6799
10362	6773
10363	38391
10364	42832
10364	43635
10365	5949
10365	5688
10365	2226
10365	4482
10365	16419
10366	18433
10366	21195
10366	22179
10366	18422
10368	16786
10368	17664
10368	17784
10368	18006
10368	19593
10368	19684
10368	19687
10368	19703
10368	19724
10369	11594
10369	11592
10369	11601
10370	24932
10370	26492
10370	32087
10371	8750
10372	11858
10372	11820
10372	11640
10372	8496
10372	8306
10372	8219
10372	7995
10372	7308
10372	6787
10372	5782
10372	5007
10372	4801
10372	4503
10372	4463
10372	7991
10373	15846
10373	30750
10374	28545
10376	9553
10376	25849
10377	16252
10377	16255
10377	16929
10377	17440
10377	18767
10377	18986
10377	19343
10377	19007
10377	16180
10378	17659
10378	2146
10379	34106
10379	34433
10381	12444
10381	12860
10381	12061
10381	12794
10383	17635
10383	19481
10383	20281
10383	20352
10383	22336
10383	24201
10383	25359
10383	26188
10383	16270
10385	9584
10385	25514
10385	1777
10389	7871
10389	7758
10389	15434
10392	20491
10392	31524
10393	38409
10393	17068
10393	42794
10394	12371
10394	13997
10394	14249
10394	15695
10394	17003
10394	15999
10394	16139
10394	8805
10395	4491
10395	8214
10396	5601
10396	4744
10396	17728
10397	39580
10398	5643
10398	3796
10398	32129
10399	26065
10399	37564
10400	12808
10402	1301
10402	17485
10403	18411
10403	18419
10403	18425
10403	12638
10403	18616
10403	18656
10403	18819
10403	19062
10403	19397
10403	19509
10403	19539
10403	17523
10403	17331
10403	18445
10403	17147
10403	17179
10403	12812
10403	12860
10403	12861
10403	13228
10403	13314
10403	13422
10403	14233
10403	13077
10403	14960
10403	14985
10403	15956
10403	16354
10403	16454
10403	16828
10403	14337
10403	17142
10404	23062
10404	23081
10404	23112
10404	23133
10404	23221
10404	23292
10404	23383
10404	24111
10404	25096
10404	21068
10404	24256
10405	39042
10406	14239
10406	14259
10406	14276
10406	14283
10406	16519
10406	14335
10406	14416
10406	15958
10406	15959
10406	15985
10406	15996
10406	16209
10406	16210
10406	16211
10406	16212
10406	16232
10406	16242
10406	16284
10406	16298
10406	16513
10406	16315
10406	16382
10406	16397
10406	16416
10406	16429
10406	16461
10406	16483
10406	10548
10406	16194
10406	13581
10406	16191
10406	16178
10406	16009
10406	16023
10406	16024
10406	16029
10406	16036
10406	16043
10406	16048
10406	16051
10406	16054
10406	16063
10406	16076
10406	16078
10406	16086
10406	16114
10406	16130
10406	16141
10406	16171
10406	16188
10406	13571
10406	16311
10406	13524
10406	10699
10406	10707
10406	10711
10406	10712
10406	10851
10406	10859
10406	10907
10406	10698
10406	10916
10406	10963
10406	10982
10406	10990
10406	11173
10406	11275
10406	11276
10406	11294
10406	10954
10406	10658
10406	10657
10406	10656
10406	13570
10406	10550
10406	10551
10406	10553
10406	10554
10406	10555
10406	10556
10406	10557
10406	10559
10406	10563
10406	10593
10406	10594
10406	10595
10406	10601
10406	10632
10406	10652
10406	10653
10406	11439
10406	11451
10406	10614
10406	11493
10406	12371
10406	12385
10406	12608
10406	12745
10406	12973
10406	12988
10406	13095
10406	13156
10406	13190
10406	13239
10406	13402
10406	13403
10406	13404
10406	13418
10406	13432
10406	11467
10406	13434
10406	12272
10406	12237
10406	13501
10406	11886
10406	11503
10406	11509
10406	11515
10406	11909
10406	11526
10406	11527
10406	11528
10406	11529
10406	11535
10406	11521
10406	11553
10406	11586
10406	11609
10406	11612
10406	11827
10406	11614
10406	11678
10406	11536
10407	22471
10410	8464
10410	17915
10411	11873
10411	4027
10411	7070
10411	7015
10411	6950
10411	6790
10411	7104
10411	4783
10411	5064
10411	4148
10411	4278
10411	15787
10411	4561
10411	4581
10411	4291
10412	8464
10412	9553
10412	17784
10412	19551
10412	7470
10413	8466
10413	35274
10413	30878
10413	25157
10413	25035
10413	22540
10413	31490
10413	21196
10413	15318
10413	16135
10413	22539
10413	20967
10413	21050
10413	21149
10413	20988
10415	15200
10415	15942
10415	18367
10415	21007
10415	19537
10415	19682
10415	20316
10415	20834
10415	8790
10416	1270
10416	13375
10417	19761
10417	14753
10417	1570
10417	12086
10418	28875
10418	28876
10418	16171
10419	4375
10420	29829
10420	30000
10420	32958
10421	26529
10421	17011
10421	2367
10421	16943
10421	27358
10422	498
10422	22576
10423	8789
10423	8455
10423	13184
10428	13654
10428	13398
10428	13355
10428	8761
10428	25641
10429	25907
10429	32109
10430	16005
10430	12922
10430	4338
10431	1961
10431	1959
10431	1932
10431	23823
10431	1931
10432	3817
10432	3839
10432	3848
10432	4004
10432	4008
10432	4011
10432	4030
10432	4037
10432	2936
10432	169
10432	33015
10432	33205
10432	38461
10432	38896
10432	39743
10432	40410
10432	40453
10432	40455
10432	40463
10432	40501
10432	40527
10432	40531
10432	40549
10432	40585
10432	40602
10432	40628
10432	40649
10432	40659
10432	40727
10432	40758
10432	40759
10432	40833
10432	33195
10432	38245
10432	38199
10432	40714
10432	38059
10432	33239
10432	33246
10432	33292
10432	33315
10432	33227
10432	33333
10432	33344
10432	33364
10432	33404
10432	33408
10432	33350
10432	33821
10432	38058
10432	33529
10432	37150
10432	37140
10432	37382
10432	37138
10432	35487
10432	35058
10432	37139
10432	38063
10433	1492
10433	451
10433	14543
10434	2710
10434	41078
10434	41084
10434	41104
10434	41185
10434	41117
10434	41120
10434	41152
10434	41156
10434	41029
10435	24961
10435	8630
10435	25658
10436	1628
10436	230
10436	8940
10437	19514
10437	15566
10437	19251
10437	18772
10437	17967
10437	19252
10437	17487
10437	17281
10437	17099
10437	17649
10439	3407
10439	4095
10439	16604
10440	19678
10440	17421
10440	25767
10443	864
10443	11961
10444	33840
10446	19561
10446	19376
10446	17935
10446	17906
10446	19689
10446	17702
10446	16944
10446	17088
10446	16614
10446	16521
10446	16313
10446	16276
10446	15838
10446	15688
10446	15645
10446	16632
10446	15462
10447	8670
10447	939
10447	19703
10448	28770
10449	15856
10449	15932
10449	16212
10449	16254
10449	17750
10449	12667
10450	14730
10450	1315
10450	20592
10451	1695
10451	21356
10452	7272
10452	9881
10452	12325
10452	21775
10452	23353
10452	23794
10452	28305
10452	29317
10452	6966
10453	16295
10453	3673
10453	32874
10454	15368
10454	16354
10454	20990
10454	22000
10454	23391
10454	24936
10454	14949
10455	14004
10455	22654
10457	4491
10457	998
10459	17933
10459	18225
10459	16489
10459	18295
10459	18340
10459	18341
10459	18347
10459	18371
10459	18806
10459	18811
10459	18892
10459	19167
10459	19179
10459	10305
10459	19180
10459	18310
10459	16426
10459	18946
10459	16124
10459	12316
10459	283
10459	12854
10459	16265
10459	12857
10459	13233
10459	13480
10459	13503
10459	13508
10459	13602
10459	12562
10459	14356
10459	14337
10459	15091
10459	15152
10459	15482
10459	15483
10459	15514
10459	15531
10459	15544
10459	15562
10459	15685
10459	15913
10459	16059
10459	14434
10460	41647
10460	41807
10462	7273
10462	7276
10462	7280
10462	7307
10462	7308
10462	7457
10462	8206
10462	8954
10462	8963
10462	8964
10462	12064
10462	14416
10462	7076
